Ulasan,Label
"['makanan', 'mahal', 'Cuma']",Negatif
"['pulau', 'ditengah', 'laut', 'madura', 'pemandangan', 'indah', 'suasana', 'tenang', 'penginapan', 'berlibur', 'sehari', 'semalam', 'pinggir', 'pantai']",Positif
"['pantainya', 'alami', 'suejuk', 'indahnya', 'matahri', 'terbitmalamnya', 'indah', 'sunyi']",Positif
"['kota', 'kediri', 'pantai', 'sembilanpuas', 'bangetpantainya', 'bersihairnya', 'biru', 'jernih']",Negatif
"['pemandangan', 'masyaallah', 'bagus', 'banget', 'surga', 'dunia', '❤️']",Positif
"['pantainya', 'bagus', 'penginapan', 'semoga', 'berkunjung']",Positif
"['bagus', 'indah', 'pengelolaan', 'penginapan', 'pendingin', 'ruangan', 'cocok', 'liburan', 'keluarga', 'kantor', 'masyarakat', 'ramah']",Positif
"['alam', 'indah', 'asri']",Positif
"['kabupaten', 'pamekasan', 'kakak', 'kabupaten', 'sumenep', 'mengunjungi', 'pantai', 'sembilan', 'hasilnya', 'mengecewakan', 'berangkatnya', 'ribu', 'pulang', 'ribu', 'karcis', 'pantai', 'ribu', 'janjian', 'tidak', 'kesini']",Positif
"['bersih', 'pasirnya', 'sampah']",Negatif
"['sayang', 'rantingranting', 'daundaunan', 'bikin', 'enak', 'sampah', 'plastiknya']",Negatif
"['sangat', 'nyaman', 'hangat', 'bermalam', 'recomended', 'banget', 'melepas', 'penat', 'view', 'pantai', 'sangat', 'bagus', 'suasana', 'malamnya', 'sangat', 'nyaman', 'fsilitas', 'penginapan', 'oke', 'banget', 'plus', 'keramahan', 'kades', 'warga', '…']",Positif
"['masyaallah', 'kepitingnya', 'cumicumi', 'lupa', 'berkunjung', 'kesini', 'bawa', 'pancing', 'umpan', 'udangan', 'jaring', 'ikan']",Negatif
"['malam', 'eksotis', 'pengin']",Negatif
"['pantainya', 'ok', 'liburan', 'airnya', 'aman', 'berenang']",Positif
"['pantainya', 'apik', 'bersih', 'cocok', 'poto', 'instagramable', 'menginapnya', 'pokok', 'e', 'siippppp👌👍👍👍', '…']",Positif
"['salah', 'wisata', 'terbaik', 'pulau', 'giligenting', 'pantai', 'sembilan', 'kejernihan', 'lautan', 'merefresh', 'kepenatan']",Positif
"['bagus', 'cma', 'dipasir', 'pantainya', 'kotor']",Negatif
"['pantai', 'bersih', 'seruh', 'permainan', 'banana', 'boat', 'duduk', 'bersantai', 'penginapannya', 'keren', '👍🥰', '…']",Positif
"['pantai', 'sembilan', 'terletak', 'pulau', 'gili', 'genting', 'kecamatan', 'gili', 'genting', 'kabupaten', 'sumenep', 'pantai', 'pasir', 'putih', 'akses', 'sangat', 'mudah', 'sangat', 'memudahkan', 'orang', 'berkunjung', 'destinasi']",Negatif
"['fasilitas', 'kondisi', 'memperihatinkan', 'rusak', '…']",Negatif
"['pantai', 'lautnya', 'dibilang', 'standar', 'spot', 'foto', 'area', 'pantai', 'laut', 'tidak']",Negatif
"['gili', 'gentingpantai', 'sembilan', 'wisata', 'ombak', 'landai', 'snorklingatau', 'berenang']",Negatif
"['pantai', 'bersih', 'sangat', 'bagus', 'nyaman', 'keluarga']",Negatif
"['kekurangan', 'dibelakang', 'hotel', 'pekuburan', 'orang', 'jurang', 'nyamansaran', 'perbanyak', 'sampah', 'sampah', 'tertampung']",Negatif
"['pantainya', 'bersih', 'suasananya', 'tenang', 'masyarakatnya', 'sangat', 'ramah', 'bagus', 'beristirahat', 'pulau', 'wisata', 'damai']",Positif
"['indah', 'penginapan', 'harga', 'relatif', 'terjangkau', 'pemandangan', 'bagus', 'keren', 'honeymoon', 'tapi', 'berenang', 'berhatihati', 'daerah', 'pantai', 'huni', 'babilaut', 'landak', 'laut', '…']",Negatif
"['bagus', 'bersih', 'pantainya', '😊', '…']",Positif
"['pantai', 'bagus', 'percantik', 'tambahan', 'saranasarana', 'menarik', 'minat', 'pengunjung']",Positif
"['sangat', 'bagus', 'tiket', 'murah', 'rp', 'orang', 'biaya', 'kapal', 'angkut', 'pelabuhan', 'saronggi', 'smpai', 'kepantai', 'rp', 'orang', 'disana', 'nyaman', 'sesi', 'pemotretan']",Positif
"['pasir', 'pantainya', 'bersih', 'putih', 'ombaknya', 'tenang', 'asik', 'berlibur', 'teman', 'sumenep', 'pokoknya', 'beragam', 'fasilitas', 'tersedia', 'didalamnya', 'home', 'stay', 'toilet', 'warung', 'makan']",Positif
"['indah', 'banget', 'tidak', 'nyesel', 'deh', 'kesana', 'penginapan', '☺']",Positif
"['ombak', 'tenang', 'pemandangan', 'bagus', 'sunrise', 'sunset', 'sangat', 'mengesankan', 'kangen', 'deh']",Positif
"['keren', 'bersih', 'ramah', 'anak', 'keluarga']",Positif
"['bagus', 'bersih', 'air', 'jernih', 'kamar', 'mandi', 'bersih', 'top', 'deh', 'pokok']",Positif
"['sangat', 'bagus', 'healing', 'mencari', 'ketenangan', 'pantai', 'ombaknya', 'tenang', 'sepi']",Positif
"['pantai', 'sangat', 'indah', 'berpasir', 'putih', 'lautnya', 'biru', 'bening', 'asri']",Positif
"['dipasir', 'pantainya', 'nemu', 'sampah', 'piring', 'kaca']",Negatif
"['bagus', 'pantainya', 'akses', 'kepulau', 'mudah', 'gili']",Positif
"['kebersihannya', 'dijaga', 'pengunjung']",Negatif
"['kekayaan', 'indahnya', 'gugusan', 'pantai', 'pemerintahan', 'sumenep', 'rawat', 'kembangkan', 'bentuk', 'menjaga', 'ciptaan', 'allah', 'swt', 'membanggakan']",Positif
"['pantainya', 'bersih', 'bagus', 'menyenangkan']",Positif
"['pasir', 'putih', 'villa', 'gazebo', 'layak']",Negatif
"['tempatnya', 'asikk', 'keluarga', 'pantainya', 'putih', 'bersih', 'cocok', 'berlibur', 'keluarga', 'teman', 'rekan', 'kerja', 'pemandangan', 'senjanya', 'sangat', 'indah']",Positif
"['makanan', 'murah', 'enak', 'suasanya', 'enak', 'banget', 'malam', 'uh', 'sukak']",Negatif
"['keren', 'bangetpantai', 'tidak', 'ternoda', 'asli', 'semoga', 'masyarakatnya', 'menjaga', 'keindahannya']",Negatif
"['main', 'panatai', 'nginap', 'meikmati', 'sunset']",Positif
"['lumayan', 'bagus', 'tapi', 'tidak', 'sebagus', 'lumayan', 'deh']",Positif
"['sejuk', 'tersedia', 'penginapan', 'akses', 'menyebrang', 'laut']",Positif
"['bagus', 'cm', 'fasilitas', 'tidak', 'terawat']",Negatif
"['pantai', 'pasir', 'putih', 'terletak', 'pulau', 'giligenting', 'kabupaten', 'sumenep', 'airnya', 'sangat', 'jernih', 'snorkelling', 'diving']",Negatif
"['bersih', 'warga', 'ramah', 'makanan', 'minuman', 'terbilang', 'bersahat', 'daerah', 'wisata']",Positif
"['wisata', 'pantai', 'favorit', 'keluarga', 'pasir', 'bersih', 'ombak', 'tenang', 'penginapan', 'terjangkau']",Positif
"['nyaman', 'wisata', 'keluarga']",Positif
"['tempatnya', 'bersih', 'nyaman', 'liburan', 'keluarga', 'tersedia', 'penginapannya', 'mantap', 'banget…………']",Negatif
"['bagus', 'air', 'jerni', 'pasir', 'putih', 'tapi', 'sarana', 'toilet', 'mahal👎', '…']",Positif
"['indah', 'dilewati', 'perahu']",Positif
"['pantainya', 'bersih', 'pasirnya', 'putih', 'lautnya', 'biru']",Negatif
"['pantainya', 'super', 'duper', 'bagus', 'paraahhhh', '😍😍😍😍', '…']",Positif
"['penataannya', 'keren', 'perubahan']",Positif
"['wisata', 'pantai', 'sangat', 'memanjakan', 'mata']",Positif
"['bagus', 'penginapan', 'asyik']",Positif
"['bagus', 'banget', 'wisatanya']",Positif
"['keren', 'banget', 'airnya', 'jernih', 'pasir', 'putih', 'bersih😍', '…']",Positif
"['cantik', 'nyaman', 'wajib', 'coba', 'pantai', 'sembilan', 'giligenting', 'sumenep']",Positif
"['kerren', 'mantap', 'banget', 'tempatnya']",Positif
"['indah', 'pantainya', 'nyaman', 'bermalam', 'penginapannya']",Positif
"['fasilitas', 'pemandangan', 'bagus', 'penginapan']",Positif
"['mantap', 'healing', 'gesss']",Positif
"['pulau', 'asri', 'penduduk', 'ramah', 'pemancing', 'angler', 'anhler', 'mania', 'rekomended', 'memancing', 'spot', 'spot', 'mancing', 'sangat', 'menjanjikan']",Positif
"['bersih', 'indah', 'sejuk', 'kuliner', 'lengkap', 'murah', 'meriah']",Positif
"['bagus', 'bersih', 'sangat', 'cocok', 'menikmati', 'udara', 'pantai']",Positif
"['pantai', 'menyenangkanindah']",Positif
"['pantai', 'bagus', 'gazebo', 'duduk', 'beramairamai', 'photo', 'booth', 'unik', 'menginap', 'kamarkamar', 'villa', 'apalah', 'namanya', 'biayanya', 'tidak', 'situ', '…']",Positif
"['nyamanasri', 'pantai', 'bersih']",Positif
"['pantai', 'cocok', 'berwisata', 'sekeluarga']",Positif
"['gerah', 'tidak', 'angin']",Positif
"['fasilitas', 'memadai', 'tiket', 'masuk', 'murah', 'lumayan', 'bersih', 'pantainya']",Positif
"['pantai', 'sangat', 'bersih', 'tenang', 'cocok', 'honeymoon', 'liburan', 'keluarga']",Negatif
"['𝙲𝚘𝚌𝚘𝚔', '𝚋𝚊𝚗𝚐𝚎𝚝', '𝚝𝚔', '𝚛𝚎𝚏𝚛𝚎𝚜𝚑𝚒𝚗𝚐', '…']",Positif
"['wisata', 'pantai', 'bagus', 'banget', 'kabsumenep']",Positif
"['lautnya', 'jernih', 'tempak', 'wisata', 'pasir', 'penginapan', 'banana', 'boat', 'hoby', 'mancing', 'terpuaskan']",Positif
"['sumpahh', 'pemandangannya', 'bagus', 'bangett', 'harga', 'makanannya', 'aman', 'kantong', '🔥', '…']",Positif
"['keren', 'banget', 'pemandangan', 'yagesya']",Positif
"['sukak', 'penginapanya', 'airnya', 'jernihh']",Positif
"['pantai', 'indah', 'penduduk', 'ramah']",Positif
"['sunset', 'sunrisenya', 'cantik', 'banget', 'pasir', 'putih', 'ombak', 'lembut', 'membuatku', 'malam', 'minggu', 'ramai', 'banget', 'tidur', 'pinggir', 'pantai', 'pagi', 'spot', 'selfie', 'wahana', 'permainan', 'air', '…']",Positif
"['fasilitas', 'lengkap', 'toilet', 'banana', 'boat', 'rbmaxorg', 'persewaan', 'kano', 'atv', 'spot', 'foto', 'gratis', 'istirahat', 'penginapan', 'bermalam', 'tarif', 'rbmalam', 'camping', '…']",Negatif
"['bagus', 'wisata', 'keluarga']",Positif
"['ramai', 'air', 'tidak', 'lampu', 'wc', 'mati']",Negatif
"['berisik', 'live', 'musicnya', 'ramai', 'suaranya', 'fals', 'pokoknya', 'tidak', 'worth', 'it', 'banget', 'tenangin', 'kesini', 'nambah', 'pikiran']",Negatif
"['pantai', 'tenang', 'nyaman', 'familiable']",Positif
"['bagus', 'kesini', 'bawa', 'air', 'minum']",Positif
"['kadar', 'oksigen', 'tertinggi', 'dunia']",Negatif
"['pantai', 'sembilan', 'cantik', 'nan', 'elok']",Positif
"['pantai', 'sangat', 'indahmeskipun', 'nyebrang', 'lautan', 'kesanaviewnya', 'sangat', 'cantik', 'penginapan', 'pinggir', 'pantaijd', 'bangun', 'tidur', 'langsung', 'menatap', 'lautan😍', '…']",Positif
"['menjauh', 'keramaian', 'laut', 'pantai', 'tenang', 'ombak', 'cocok', 'berenang', 'pasir', 'pantai', 'bersih', 'makan', 'toilet']",Positif
"['pantainya', 'alami']",Positif
"['bersih', 'aman', 'bagus', 'bangettttttt']",Positif
"['pantai', 'sangat', 'indah', 'menarik', 'kali', 'kesana', 'tapi', 'menyeberangi', 'lautan', 'pelabuhan', 'tanjung', 'perahu', 'mesin', 'biaya', 'orang']",Positif
"['pantainya', 'bersih']",Positif
"['pemandangan', 'sangat', 'menakjubkan', 'lokasi', 'wisata', 'pantai', 'sembilan', 'sumenep', 'tidak', 'rugi', 'keluarga', 'disuguhkan', 'pemandangan', 'pantai', 'sembilan', 'semoga', 'pengelola', 'terkait', '…']",Positif
"['pantainya', 'keren', 'penduduknya', 'ramah', 'banget']",Negatif
"['pantai', 'pulau', 'madura', 'indah', 'pasir', 'putih']",Positif
"['bagus', 'kemarin', 'pelabuhan', 'saronggi', 'kapal', 'bawa', 'motor', 'airnya', 'jernih', 'sayang', 'kemarin', 'tidak', 'bawa', 'ganti']",Positif
"['pantai', 'indahrecommended', 'trip', 'wisata']",Positif
"['salah', 'pantai', 'pulau', 'kabupaten', 'sumenep', 'keren', 'abiz', 'sesuai', 'banget', 'ekspektasi', 'tidak', 'nyesel', 'dijangkau', 'kapal', 'motor', 'dermaga', 'saronggi', 'biaya', 'rp', 'orang', '…']",Positif
"['alam', 'semesta', 'sungguh', 'mengejutkan', 'keindahnnya', 'oantai', 'sembilan', 'sumenep', 'madura']",Positif
"['pantai', 'cantik']",Positif
"['kotor', 'sampah', 'tidak', 'dijaga', 'kebersihannya']",Negatif
"['liburan', 'murah', 'meriah', 'keasrian', 'pantainya', 'asik', 'liburan', 'bareng', 'keluarga', 'rekan', 'kerja', 'fasilitas', 'penginapan', 'tersedia']",Positif
"['sangat', 'bagus', 'istirahat']",Negatif
"['pantai', 'sembilan', 'laut😁', 'bagus', 'tenang', 'tempatnya', '😚', '…']",Positif
"['cocok', 'liburan', 'keluarga']",Positif
"['pantai', 'menarik', 'nyaman', 'bersih', 'mandi', 'ombak', 'tenang', 'aman', 'anak', 'bikin', 'dag', 'dig', 'dug', 'suasana', 'menyebarng']",Positif
"['pemandangan', 'pantainya', 'pasirnya', 'bersih', 'cocok', 'destinasi', 'berlibur', 'penginapan', 'tersedia', 'view', 'menghadap', 'laut', '🤗😂😁', '…']",Positif
['perawatan'],Negatif
"['sangat', 'menyenangkan', 'memuaskan']",Positif
"['bagus', 'banget', 'menikah', 'hidup', 'jawa', 'karimun', 'jawa', 'pasirnya', 'putih', 'airnya', 'biru', 'bening', 'tapi', 'menginjakkan', 'kaki', 'disana', '…']",Positif
"['pantai', 'pasir', 'putih', 'bersih', 'harga', 'makanan', 'wajar', 'nasi', 'grg', 'rb', 'mie', 'grg', 'rb', 'musolla', 'bersih', 'toilet', 'bbrp', 'terawat']",Negatif
"['pengelolanya', 'ramah', 'sampah', 'berserakan', 'dipantainya']",Negatif
"['lumayan', 'menghilangkan', 'penat', 'beban', 'pikiran']",Negatif
"['menyenangkan', 'sekaliselain', 'tempatnya', 'asik', 'jajanan', 'disana', 'murah', 'murah', 'kios', 'kios']",Positif
"['tempatnya', 'sangat', 'nyaman', 'bersih', 'enak', 'sport', 'camping', 'honeymoon']",Positif
"['wisata', 'menyajikan', 'spot', 'foto', 'keren', 'pilihan', 'penginapannya', 'wahana', 'air', 'banana', 'boats']",Positif
"['akses', 'mudah', 'murah', 'suasana', 'bikin', 'betah']",Positif
"['pantainya', 'bagus👍', '…']",Positif
"['pasir', 'putih', 'air', 'jernih', 'penduduk', 'ramah', '😍', '…']",Positif
"['senja', 'bagus', 'beeettttt', '…']",Positif
['sampah'],Negatif
"['sayang', 'kotor', 'dijaga', 'kebersihan', 'dipantai', 'sampah', 'berserakan']",Negatif
"['lautnya', 'jernih']",Positif
"['sangat', 'rekom', 'acara', 'keluarga', '🙏🙏🙏', '…']",Negatif
"['bagus', 'indah']",Negatif
"['pantainya', 'bagus', 'bersih']",Positif
"['bersih', 'bagus']",Positif
"['pantainya', 'baguscuman', 'akses', 'kepantai', 'perahu', 'menujuh', 'kepantai']",Negatif
['senang'],Positif
"['bersih', 'alami', 'transportasi', 'mudah', 'murah', 'mantab']",Positif
"['bersih', 'sampah', 'berserakan', 'sampah']",Negatif
"['pantaiiiii', 'terbersihhhh', 'diakses', 'pulang pergi', 'kerrennnnnn', 'pokoknya']",Positif
"['pantai', 'bagus', 'menikmati', 'sunset', '🙌🙌', '…']",Positif
"['sangat', 'memukau', 'pantainya', 'bersih', 'pasirnya', 'putih']",Negatif
"['sayang', 'jarang', 'fasilitas', 'ditawarkan']",Positif
"['bagus', 'nyaman']",Negatif
"['tidak', 'update', 'bagus', 'kemarin']",Negatif
"['keren', 'asli', 'pasir', 'halus', 'minuman', 'makanan', 'murah', 'banget', 'nyaman', 'berlibur', 'tidak', 'nyesel']",Positif
"['pantai', 'bersih', 'suasana', 'asri', 'sesuai', 'liburan', 'keluarga']",Negatif
"['pantai', 'bersih', 'warna', 'airnya', 'memukau']",Positif
"['cocok', 'liburan', 'keluarga']",Positif
"['pantai', 'bagus', 'banget']",Positif
"['intinya', 'menenangkan', 'fikiran', 'hawa', 'kondisi', 'nyaman', 'bikin', 'adem']",Positif
"['pantai', 'pasir', 'putih', 'sangat', 'bersih', 'fasilitas', 'lumayan', 'lengkap']",Positif
"['tempatnya', 'bagus', 'airnya', 'bening', 'tapi', 'transportasi', 'pakai', 'kapal']",Positif
"['salah', 'destinasi', 'wisata', 'terbaik', 'sumenep', 'panas', 'siang']",Negatif
"['pemandangan', 'sangat', 'indah']",Positif
['bagus'],Positif
"['nyaman', 'liburan', 'tidak', 'akses', 'mobil']",Positif
"['spot', 'fotonya']",Positif
"['repsentatif', 'menikmati', 'suana', 'pantai', 'malam']",Positif
"['bagus', 'indah', 'bersih']",Positif
"['pantainya', 'bersih', 'suasananya', 'mantap']",Positif
"['indah', 'tenang', 'tidak', 'bikin', 'stress', 'pantainya', 'biru😍', '…']",Positif
"['pantai', 'air', 'jernih', 'dasar', 'pasirnya']",Positif
"['maju', 'pantai', 'sembilan', 'indah', 'ekonomi', 'meningkatkan']",Positif
"['bagus', 'sore', 'malam']",Positif
"['pantainya', 'tenang', 'rekomen', 'banget']",Positif
"['sangat', 'recomended', 'liburan']",Positif
"['mati', 'air', 'menyebalkan', 'mentang', 'mentang', 'uang', 'klebun', 'tidak', 'sopan']",Negatif
"['sangat', 'indah']",Positif
"['view', 'baguscocok', 'healing', 'tipis', 'tipis']",Positif
['ternyaman'],Negatif
"['bagus', 'sangat', 'indah', 'pantainya']",Positif
"['sangat', 'indah', 'pemandangannya', 'pantai', 'sembilan']",Positif
"['pantai', 'indah', 'alami']",Positif
"['pantai', 'bersih', 'putih', 'pasirnya', 'debur', 'ombak', 'damai']",Positif
"['pantai', 'sembilan', 'indah', 'banget']",Positif
"['udara', 'sejuk', 'pantai', 'bersih', 'ketagihan', 'menginap', 'disana']",Positif
"['mempermudah', 'pencarian', 'akses']",Positif
"['pantainya', 'indah', 'pemilik', 'pondoknya', 'ramah', 'banget']",Positif
"['pengelolannya', 'bagus', 'view', 'sesuai', 'gambaran']",Negatif
"['pantainya', 'bersih', 'penduduk', 'lokalnya', 'ramah']",Positif
"['mengunjungi', 'pantai', 'sembilan', 'hasilnya', 'mengecewakan']",Negatif
"['sumpah', 'nyebelin', 'banget', 'vilanya', 'wktu', 'jm', 'siang', 'salah', 'ac', 'tapi', 'acnya', 'tidak', 'nyala']",Negatif
"['sarana', 'toilet', 'kemahalan']",Negatif
"['berisik', 'live', 'musicnya', 'ramai', 'suaranya', 'tidak', 'enak']",Negatif
"['kecewa', 'banget', 'tempatnya', 'hotel', 'layak', 'mahal', '…']",Negatif
['istimewa'],Negatif
"['kesini', 'siang', 'panas', 'banget']",Negatif
"['penyeberangannya', 'nyamankan']",Negatif
"['mati', 'air', 'menyebalkan…']",Negatif
"['sangat', 'buruk', 'kotor']",Negatif
"['libur', 'karcis']",Negatif
['mahal'],Negatif
"['dirawat', 'bangunannya']",Negatif
"['sayang', 'bersih']",Negatif
"['indonesia', 'madura', 'pantainya', 'tidak', 'kalah', 'diluar', 'negeri']",Positif
"['sempurna', 'mewah']",Positif
"['sampah', 'sport', 'selfi']",Negatif
"['pantainya', 'indah', 'nyaman', 'dikunjungi']",Positif
"['kadesnya', 'pelayanannya', 'pantainya', 'bersih', 'love', 'dehh😍', '…']",Positif
"['recommended', 'piknik', 'keluarga', 'teman', 'teman']",Positif
"['tidak', 'urus', 'sampah', 'bangunan', 'rusak']",Negatif
['memuaskan'],Positif
"['cocok', 'dijadikan', 'destinasi', 'wisata', 'sumenep']",Positif
"['tempatnya', 'keren', 'pelabuhan']",Positif
"['pantai', 'sangat', 'indah']",Positif
"['suasananya', 'sangat', 'terik', 'panas']",Negatif
"['bagus', 'bngt', 'airnya', 'jernih']",Positif
"['tempatnya', 'bagus', 'cocok', 'anak', 'anak', 'bermain']",Positif
['terawat'],Negatif
"['sangat', 'senang']",Positif
"['salah', 'wisata', 'madura']",Negatif
"['pantainya', 'menarik']",Negatif
"['pantainya', 'bagus', 'bersih', 'fasilitas', 'memadai']",Positif
"['perahunya', 'nyaman']",Negatif
"['lumayan', 'asyik', 'santai']",Negatif
"['susah', 'perjalananx', 'nyebrang', 'laut', 'pakai', 'perahu']",Negatif
"['Cuma', 'panas', 'nyaaa', 'bo']",Negatif
"['pagi', 'agk', 'bnyak', 'sampah', 'pantai']",Negatif
"['sejuk', 'bersihalamicocok', 'keluarga', 'dan lain-lain']",Negatif
"['main', 'keluarga']",Negatif
"['pantainya', 'bersih', 'pasirnya', 'putih']",Positif
['indah'],Positif
"['pantai', 'ter', 'bagus', 'kunjungi']",Positif
"['nyaman', 'sejuk', 'tempatnya']",Positif
"['pantainya', 'bagus', 'bersih']",Negatif
"['butuh', 'viramin', 'sea', 'mampir', 'nyobain', 'main', 'kesini']",Negatif
"['enak', 'nyantainyantai', 'bareng', 'teman', 'bareng', 'pacar']",Positif
"['pantai', 'praktis', 'enak', 'dn', 'sejuk']",Negatif
"['pantai', 'bersih', 'nyaman', 'liburan', 'keluarga']",Positif
"['bagus', 'liburan', 'keluarga']",Positif
"['ma', 'syaa', 'allah', 'sungguh', 'ciptaannya', 'sangat', 'indah']",Positif
"['cocok', 'wisata', 'pantai']",Positif
"['pantainya', 'indah', 'sangat', 'bersih']",Positif
"['kotor', 'sampah']",Negatif
"['sayang', 'ramai', 'sampah', 'berserakan', 'mestinya', 'disediakan', 'sampah']",Negatif
"['bagus', 'tapi', 'kotor', 'sampah']",Negatif
"['sepi', 'panas', 'banget']",Negatif
"['sayang', 'kotor', 'dijaga', 'kebersihan']",Negatif
"['ramai', 'bagus', 'panas', 'kotor']",Negatif
"['panorama', 'alam', 'pantai', 'sangat', 'indah']",Positif
"['menyenangkan', 'memuaskan', 'mantap']",Negatif
